ORGID,PARENT,OKFS,INN,OKPO,OKONH,SOOGU,OKOPF,KODREG,REGDATE,REGNUM,ORGNAME,ORGSNAME,COMMENT,FIZADDR,URADDR,POSTADDR,PHONE,FAX,EMAIL,WWW,MYORG,CONFDATE,MAINOKONH,OKBV,OCCUPATION,FIRST_DATE,LAST_DATE,OUT_REASON,OUT_DATE,SBM_ID,KODTERR,EXT_ID,HAS_BRON,F6_SHIFR,REGPL_ID,CHK_DATE,OKATO2,OKATO3,Feature1,Feature2,Feature3,OVK_ID,KODOKTMO,KODOKTMO2,REGPLACE,COMPUTERS,SOFTWARENUM,SOFTWARE,KPIS,COMPUTERSS,SOFTWARENUMS,KPISS,Kopf_Changed,Okved_Changed,SBM,OVK_NAME
799,,42,7705411381,50011381,"14001,14010,14050",,12247,45286552000,2000-08-20,000.001.1381,"ЗАВОД № 1381","ЗАВОД № 1381",,"ул. Зеленая, д. 96, к. 1","ул. Зеленая, д. 96, к. 1","ул. Зеленая, д. 96, к. 1",111-1000,111-2000,,,,2002-11-14,14001,11381-A1,,2000-02-23,2003-11-14,,,1,45286552000,799,0,01,1,2004-03-06,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
800,,16,7705431469,50031469,"71200,71201",,12247,45286552000,2000-01-23,000.003.1469,"УНИВЕРСАМ № 1469","УНИВЕРСАМ № 1469",,"пл. Победы, д. 39","пл. Победы, д. 39","пл. Победы, д. 39",,,,,,2003-07-30,71200,31469-A1,"реализация товаров массового спроса",2000-06-25,2003-07-30,,,4,45286552000,800,0,01,4,2004-03-15,45286552000,45286552000,,,,,,,"ЦБ РФ",,,,,,,,,1,,
801,,14,7705451405,50051405,"82000,82205",,,45286552000,2000-12-16,000.005.1405,ГУП-1405,ГУП-1405,,"ул. Теплый Стан, д. 78, к. 2","ул. Теплый Стан, д. 78, к. 2","ул. Теплый Стан, д. 78, к. 2",,,,,,2003-07-22,82000,51405-A1,"обеспечение информационной поддержкой муниципальных структур города",2000-05-14,2003-07-22,,,4,45286552000,801,0,03,1,2003-09-08,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
802,,12,7705421402,50021402,"91510,91511,91515,10.15.15",,12247,45286552000,2000-06-17,000.002.1402,"АПТЕКА № 1402","АПТЕКА № 1402",,"2-й пер. Призывников, д. 6, к. 4","2-й пер. Призывников, д. 6, к. 4","2-й пер. Призывников, д. 6, к. 4",,,,,,2002-08-25,91510,21402-B,"торговля фармпрепаратами",2000-04-14,2003-08-25,,,1,45286552000,802,1,01,1,2004-07-17,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
803,,14,7705441391,50041391,,,75000,45286552000,2000-08-29,000.004.1391,"ШКОЛА № 1391","ШКОЛА № 1391",,"ул. Зеленая, д. 35, к. 1","ул. Зеленая, д. 35, к. 1","ул. Зеленая, д. 35, к. 1",,,,,,2002-09-11,92100,41391-A1,образование,2000-10-10,2003-09-11,,,4,45286552000,803,0,01,1,2004-03-16,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
804,,16,7705431475,50031475,"71200,71201",,12247,45286552000,2000-06-23,000.003.1475,"УНИВЕРСАМ № 1475","УНИВЕРСАМ № 1475",,"ул. Ленина, д. 8, к. 1","ул. Ленина, д. 8, к. 1","ул. Ленина, д. 8, к. 1",,,,,,2003-06-08,71200,31475-A1,"реализация товаров массового спроса",2000-06-25,2003-06-08,,,4,45286552000,804,0,01,4,2004-02-21,45286552000,45286552000,,,,,,,"ЦБ РФ",,,,,,,,,1,,
805,,16,7705431477,50031477,"71200,71201",,12247,45286552000,2000-02-24,000.003.1477,"УНИВЕРСАМ № 1477","УНИВЕРСАМ № 1477",,"ул. Новый Арбат, д. 94","ул. Новый Арбат, д. 94","ул. Новый Арбат, д. 94",,,,,,2003-02-27,71200,31477-A1,"реализация товаров массового спроса",2000-03-18,2003-02-27,,,4,45286552000,805,0,01,4,2003-11-03,45286552000,45286552000,,,,,,,"ЦБ РФ",,,,,,,,,1,,
806,,16,7705431478,50031478,"71200,71201",,12247,45286552000,2000-11-14,000.003.1478,"УНИВЕРСАМ № 1478","УНИВЕРСАМ № 1478",,"тупик Совхозный, д. 18","тупик Совхозный, д. 18","тупик Совхозный, д. 18",,,,,,2002-11-04,71200,31478-A1,"реализация товаров массового спроса",2000-12-13,2003-11-04,,,4,45286552000,806,0,01,4,2003-12-11,45286552000,45286552000,,,,,,,"ЦБ РФ",,,,,,,,,1,,
807,,12,7705421410,50021410,"91510,91511,91515,10.15.15",,12247,45286552000,2000-07-11,000.002.1410,"АПТЕКА № 1410","АПТЕКА № 1410",,"пр-т Горького, д. 48, к. 3","пр-т Горького, д. 48, к. 3","пр-т Горького, д. 48, к. 3",,,,,,2003-07-20,91510,21410-B,"торговля фармпрепаратами",2000-12-08,2003-07-20,,,1,45286552000,807,1,01,1,2004-04-28,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
808,,16,7705461407,50061407,,,,45286552000,2000-12-12,000.006.1407,ЧП-1407,ЧП-1407,,"ул. Новаторов, д. 60","ул. Новаторов, д. 60","ул. Новаторов, д. 60",,,,,,2003-06-24,84000,61407-A1,коммерция,2000-05-13,2003-06-24,,,4,45286552000,808,0,01,1,2003-12-17,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
809,,14,7705451415,50051415,"82000,82205",,,45286552000,2000-12-19,000.005.1415,ГУП-1415,ГУП-1415,,"Новоясеневский пр-т, д. 10","Новоясеневский пр-т, д. 10","Новоясеневский пр-т, д. 10",,,,,,2003-07-03,82000,51415-A1,"обеспечение информационной поддержкой муниципальных структур города",2000-06-02,2003-07-03,,,4,45286552000,809,0,03,1,2004-05-05,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
810,,42,7705411399,50011399,"14001,14010,14050",,12247,45286552000,2000-01-06,000.001.1399,"ЗАВОД № 1399","ЗАВОД № 1399",,"41 км МКАД, д. 81","41 км МКАД, д. 81","41 км МКАД, д. 81",111-1000,111-2000,,,,2003-06-18,14001,11399-A1,,2000-07-12,2003-06-18,,,1,45286552000,810,0,01,1,2003-08-17,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
811,,12,7705421416,50021416,"91510,91511,91515,10.15.15",,12247,45286552000,2000-11-13,000.002.1416,"АПТЕКА № 1416","АПТЕКА № 1416",,"Яблоневая аллея, д. 12","Яблоневая аллея, д. 12","Яблоневая аллея, д. 12",,,,,,2002-10-17,91510,21416-B,"торговля фармпрепаратами",2000-12-05,2003-10-17,,,1,45286552000,811,1,01,1,2004-05-28,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
812,,14,7705441403,50041403,,,75000,45286552000,2000-03-26,000.004.1403,"ШКОЛА № 1403","ШКОЛА № 1403",,"тупик Совхозный, д. 51","тупик Совхозный, д. 51","тупик Совхозный, д. 51",,,,,,2002-08-27,92100,41403-A1,образование,2000-02-20,2003-08-27,,,4,45286552000,812,0,01,1,2004-06-19,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
813,,14,7705451419,50051419,"82000,82205",,,45286552000,2000-04-06,000.005.1419,ГУП-1419,ГУП-1419,,"2-й пер. Призывников, д. 69","2-й пер. Призывников, д. 69","2-й пер. Призывников, д. 69",,,,,,2002-09-30,82000,51419-A1,"обеспечение информационной поддержкой муниципальных структур города",2000-08-04,2003-09-30,,,4,45286552000,813,0,03,1,2004-08-01,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
814,,16,7705461410,50061410,,,,45286552000,2000-08-13,000.006.1410,ЧП-1410,ЧП-1410,,"пер. Маяковского, д. 37","пер. Маяковского, д. 37","пер. Маяковского, д. 37",,,,,,2003-04-22,84000,61410-A1,коммерция,2000-02-17,2003-04-22,,,4,45286552000,814,0,01,1,2003-06-08,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
815,,16,7705431486,50031486,"71200,71201",,12247,45286552000,2000-03-28,000.003.1486,"УНИВЕРСАМ № 1486","УНИВЕРСАМ № 1486",,"ул. Ленина, д. 26","ул. Ленина, д. 26","ул. Ленина, д. 26",,,,,,2002-11-21,71200,31486-A1,"реализация товаров массового спроса",2000-07-12,2003-11-21,,,4,45286552000,815,0,01,4,2004-07-08,45286552000,45286552000,,,,,,,"ЦБ РФ",,,,,,,,,1,,
816,,16,7705431489,50031489,"71200,71201",,12247,45286552000,2000-10-24,000.003.1489,"УНИВЕРСАМ № 1489","УНИВЕРСАМ № 1489",,"ул. Островитянова, д. 94","ул. Островитянова, д. 94","ул. Островитянова, д. 94",,,,,,2003-01-21,71200,31489-A1,"реализация товаров массового спроса",2000-10-18,2003-01-21,,,4,45286552000,816,0,01,4,2003-07-15,45286552000,45286552000,,,,,,,"ЦБ РФ",,,,,,,,,1,,
817,,14,7705451423,50051423,"82000,82205",,,45286552000,2000-07-31,000.005.1423,ГУП-1423,ГУП-1423,,"ул. Зеленая, д. 48, к. 2","ул. Зеленая, д. 48, к. 2","ул. Зеленая, д. 48, к. 2",,,,,,2003-02-01,82000,51423-A1,"обеспечение информационной поддержкой муниципальных структур города",2000-08-17,2003-02-01,,,4,45286552000,817,0,03,1,2003-10-19,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
818,,16,7705431493,50031493,"71200,71201",,12247,45286552000,2000-11-13,000.003.1493,"УНИВЕРСАМ № 1493","УНИВЕРСАМ № 1493",,"ул. Гагарина, д. 78","ул. Гагарина, д. 78","ул. Гагарина, д. 78",,,,,,2002-08-18,71200,31493-A1,"реализация товаров массового спроса",2000-03-29,2003-08-18,,,4,45286552000,818,0,01,4,2004-01-28,45286552000,45286552000,,,,,,,"ЦБ РФ",,,,,,,,,1,,
819,,16,7705431494,50031494,"71200,71201",,12247,45286552000,2000-08-30,000.003.1494,"УНИВЕРСАМ № 1494","УНИВЕРСАМ № 1494",,"ул. Гагарина, д. 7","ул. Гагарина, д. 7","ул. Гагарина, д. 7",,,,,,2003-05-19,71200,31494-A1,"реализация товаров массового спроса",2000-10-11,2003-05-19,,,4,45286552000,819,0,01,4,2004-04-22,45286552000,45286552000,,,,,,,"ЦБ РФ",,,,,,,,,1,,
820,,16,7705461422,50061422,,,,45286552000,2000-05-01,000.006.1422,ЧП-1422,ЧП-1422,,"Яблоневая аллея, д. 93","Яблоневая аллея, д. 93","Яблоневая аллея, д. 93",,,,,,2003-06-29,84000,61422-A1,коммерция,2000-01-26,2003-06-29,,,4,45286552000,820,0,01,1,2004-04-17,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
821,,14,7705451427,50051427,"82000,82205",,,45286552000,2000-07-09,000.005.1427,ГУП-1427,ГУП-1427,,"пр-т Горького, д. 67, к. 3","пр-т Горького, д. 67, к. 3","пр-т Горького, д. 67, к. 3",,,,,,2003-02-17,82000,51427-A1,"обеспечение информационной поддержкой муниципальных структур города",2000-10-15,2003-02-17,,,4,45286552000,821,0,03,1,2003-07-04,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
822,,14,7705451428,50051428,"82000,82205",,,45286552000,2000-02-18,000.005.1428,ГУП-1428,ГУП-1428,,"ул. Гвоздева, д. 32","ул. Гвоздева, д. 32","ул. Гвоздева, д. 32",,,,,,2002-09-19,82000,51428-A1,"обеспечение информационной поддержкой муниципальных структур города",2000-10-01,2003-09-19,,,4,45286552000,822,0,03,1,2004-06-12,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
823,,16,7705461423,50061423,,,,45286552000,2000-08-25,000.006.1423,ЧП-1423,ЧП-1423,,"ул. Гагарина, д. 11, к. 3","ул. Гагарина, д. 11, к. 3","ул. Гагарина, д. 11, к. 3",,,,,,2003-04-18,84000,61423-A1,коммерция,2000-02-11,2003-04-18,,,4,45286552000,823,0,01,1,2003-11-01,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
824,,14,7705451432,50051432,"82000,82205",,,45286552000,2000-06-21,000.005.1432,ГУП-1432,ГУП-1432,,"пл. Победы, д. 88, к. 5","пл. Победы, д. 88, к. 5","пл. Победы, д. 88, к. 5",,,,,,2002-10-09,82000,51432-A1,"обеспечение информационной поддержкой муниципальных структур города",2000-11-04,2003-10-09,,,4,45286552000,824,0,03,1,2004-01-15,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
825,,12,7705421434,50021434,"91510,91511,91515,10.15.15",,12247,45286552000,2000-02-15,000.002.1434,"АПТЕКА № 1434","АПТЕКА № 1434",,"ул. Гагарина, д. 91, к. 3","ул. Гагарина, д. 91, к. 3","ул. Гагарина, д. 91, к. 3",,,,,,2002-10-28,91510,21434-B,"торговля фармпрепаратами",2000-04-12,2003-10-28,,,1,45286552000,825,1,01,1,2003-11-30,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
826,,42,7705411425,50011425,"14001,14010,14050",,12247,45286552000,2000-03-06,000.001.1425,"ЗАВОД № 1425","ЗАВОД № 1425",,"ул. Гагарина, д. 22, к. 3","ул. Гагарина, д. 22, к. 3","ул. Гагарина, д. 22, к. 3",111-1000,111-2000,,,,2002-08-27,14001,11425-A1,,2000-10-29,2003-08-27,,,1,45286552000,826,0,01,1,2004-07-19,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
827,,14,7705441420,50041420,,,75000,45286552000,2000-04-05,000.004.1420,"ШКОЛА № 1420","ШКОЛА № 1420",,"ул. Зеленая, д. 80, к. 5","ул. Зеленая, д. 80, к. 5","ул. Зеленая, д. 80, к. 5",,,,,,2003-01-29,92100,41420-A2,образование,2000-08-12,2003-01-29,,,4,45286552000,827,0,01,1,2003-04-12,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
828,,14,7705441424,50041424,,,75000,45286552000,2000-04-07,000.004.1424,"ШКОЛА № 1424","ШКОЛА № 1424",,"ул. Островитянова, д. 51","ул. Островитянова, д. 51","ул. Островитянова, д. 51",,,,,,2003-01-02,92100,41424-A1,образование,2000-05-04,2003-01-02,,,4,45286552000,828,0,01,1,2003-04-04,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
829,,14,7705441428,50041428,,,75000,45286552000,2000-11-06,000.004.1428,"ШКОЛА № 1428","ШКОЛА № 1428",,"ул. Гвоздева, д. 61","ул. Гвоздева, д. 61","ул. Гвоздева, д. 61",,,,,,2003-03-30,92100,41428-A1,образование,2000-05-07,2003-03-30,,,4,45286552000,829,0,01,1,2003-07-11,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
830,,12,7705421444,50021444,"91510,91511,91515,10.15.15",,12247,45286552000,2000-10-01,000.002.1444,"АПТЕКА № 1444","АПТЕКА № 1444",,"ул. Островитянова, д. 69, к. 3","ул. Островитянова, д. 69, к. 3","ул. Островитянова, д. 69, к. 3",,,,,,2002-08-19,91510,21444-B,"торговля фармпрепаратами",2000-05-02,2003-08-19,,,1,45286552000,830,1,01,1,2004-03-23,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
831,,14,7705441432,50041432,,,75000,45286552000,2000-08-07,000.004.1432,"ШКОЛА № 1432","ШКОЛА № 1432",,"пл. Победы, д. 5","пл. Победы, д. 5","пл. Победы, д. 5",,,,,,2003-02-07,92100,41432-A1,образование,2000-08-20,2003-02-07,,,4,45286552000,831,0,01,1,2003-06-12,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
832,,42,7705411439,50011439,"14001,14010,14050",,12247,45286552000,2000-11-17,000.001.1439,"ЗАВОД № 1439","ЗАВОД № 1439",,"Яблоневая аллея, д. 36, к. 1","Яблоневая аллея, д. 36, к. 1","Яблоневая аллея, д. 36, к. 1",111-1000,111-2000,,,,2003-01-29,14001,11439-A1,,2000-09-15,2003-01-29,,,1,45286552000,832,0,01,1,2003-08-20,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
833,,16,7705431517,50031517,"71200,71201",,12247,45286552000,2000-03-03,000.003.1517,"УНИВЕРСАМ № 1517","УНИВЕРСАМ № 1517",,"Яблоневая аллея, д. 17","Яблоневая аллея, д. 17","Яблоневая аллея, д. 17",,,,,,2003-03-06,71200,31517-A1,"реализация товаров массового спроса",2000-10-13,2003-03-06,,,4,45286552000,833,0,01,4,2003-09-12,45286552000,45286552000,,,,,,,"ЦБ РФ",,,,,,,,,1,,
834,,16,7705461436,50061436,,,,45286552000,2000-08-24,000.006.1436,ЧП-1436,ЧП-1436,,"41 км МКАД, д. 81","41 км МКАД, д. 81","41 км МКАД, д. 81",,,,,,2003-02-08,84000,61436-A1,коммерция,2000-04-23,2003-02-08,,,4,45286552000,834,0,01,1,2004-01-05,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
835,,42,7705411441,50011441,"14001,14010,14050",,12247,45286552000,2000-03-29,000.001.1441,"ЗАВОД № 1441","ЗАВОД № 1441",,"ул. Новый Арбат, д. 3, к. 4","ул. Новый Арбат, д. 3, к. 4","ул. Новый Арбат, д. 3, к. 4",111-1000,111-2000,,,,2003-06-08,14001,11441-A1,,2000-12-14,2003-06-08,,,1,45286552000,835,0,01,1,2003-10-05,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
836,,12,7705421454,50021454,"91510,91511,91515,10.15.15",,12247,45286552000,2000-11-13,000.002.1454,"АПТЕКА № 1454","АПТЕКА № 1454",,"Новоясеневский пр-т, д. 44","Новоясеневский пр-т, д. 44","Новоясеневский пр-т, д. 44",,,,,,2002-10-13,91510,21454-B,"торговля фармпрепаратами",2000-08-01,2003-10-13,,,1,45286552000,836,1,01,1,2003-11-20,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
837,,42,7705411443,50011443,"14001,14010,14050",,12247,45286552000,2000-08-26,000.001.1443,"ЗАВОД № 1443","ЗАВОД № 1443",,"пер. Маяковского, д. 80, к. 5","пер. Маяковского, д. 80, к. 5","пер. Маяковского, д. 80, к. 5",111-1000,111-2000,,,,2002-11-13,14001,11443-A1,,2000-07-19,2003-11-13,,,1,45286552000,837,0,01,1,2004-07-30,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
838,,16,7705431526,50031526,"71200,71201",,12247,45286552000,2000-12-08,000.003.1526,"УНИВЕРСАМ № 1526","УНИВЕРСАМ № 1526",,"ул. Теплый Стан, д. 39","ул. Теплый Стан, д. 39","ул. Теплый Стан, д. 39",,,,,,2003-07-22,71200,31526-A1,"реализация товаров массового спроса",2000-03-27,2003-07-22,,,4,45286552000,838,0,01,4,2003-12-23,45286552000,45286552000,,,,,,,"ЦБ РФ",,,,,,,,,1,,
839,,12,7705421459,50021459,"91510,91511,91515,10.15.15",,12247,45286552000,2000-08-27,000.002.1459,"АПТЕКА № 1459","АПТЕКА № 1459",,"ул. Зеленая, д. 24, к. 5","ул. Зеленая, д. 24, к. 5","ул. Зеленая, д. 24, к. 5",,,,,,2003-01-29,91510,21459-B,"торговля фармпрепаратами",2000-12-13,2003-01-29,,,1,45286552000,839,1,01,1,2003-10-08,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
840,,14,7705441443,50041443,,,75000,45286552000,2000-08-02,000.004.1443,"ШКОЛА № 1443","ШКОЛА № 1443",,"пр-т Горького, д. 28","пр-т Горького, д. 28","пр-т Горького, д. 28",,,,,,2003-06-14,92100,41443-A1,образование,2000-01-17,2003-06-14,,,4,45286552000,840,0,01,1,2004-03-26,45286552000,45286552000,,,,,,,МРП,,,,,,,,,1,,
